Cultivo,Campaña,Provincia,Departamento,ID Provincia,ID Departamento,Rendimiento
Trigo total,2016/17,BUENOS AIRES,SUIPACHA,6,784,3400
Trigo total,2017/18,BUENOS AIRES,SUIPACHA,6,784,4000
Trigo total,2018/19,BUENOS AIRES,SUIPACHA,6,784,4000
Trigo total,2019/20,BUENOS AIRES,SUIPACHA,6,784,4500
Trigo total,2020/21,BUENOS AIRES,SUIPACHA,6,784,4200
Trigo total,2021/22,BUENOS AIRES,SUIPACHA,6,784,4900
Trigo total,2022/23,BUENOS AIRES,SUIPACHA,6,784,1600
Trigo total,2023/24,BUENOS AIRES,SUIPACHA,6,784,4000
Trigo total,2024/25,BUENOS AIRES,SUIPACHA,6,784,4500
Trigo total,2013/14,BUENOS AIRES,TANDIL,6,791,5204
Trigo total,2014/15,BUENOS AIRES,TANDIL,6,791,3794
Trigo total,2015/16,BUENOS AIRES,TANDIL,6,791,4395
Trigo total,2016/17,BUENOS AIRES,TANDIL,6,791,3800
Trigo total,2017/18,BUENOS AIRES,TANDIL,6,791,4500
Trigo total,2018/19,BUENOS AIRES,TANDIL,6,791,4300
Trigo total,2019/20,BUENOS AIRES,TANDIL,6,791,4102
Trigo total,2020/21,BUENOS AIRES,TANDIL,6,791,4817
Trigo total,2021/22,BUENOS AIRES,TANDIL,6,791,4400
Trigo total,2022/23,BUENOS AIRES,TANDIL,6,791,2793
Trigo total,2023/24,BUENOS AIRES,TANDIL,6,791,5000
Trigo total,2024/25,BUENOS AIRES,TANDIL,6,791,4371
Trigo total,2013/14,BUENOS AIRES,TAPALQUE,6,798,4000
Trigo total,2014/15,BUENOS AIRES,TAPALQUE,6,798,2800
Trigo total,2015/16,BUENOS AIRES,TAPALQUE,6,798,3900
Trigo total,2016/17,BUENOS AIRES,TAPALQUE,6,798,3700
Trigo total,2017/18,BUENOS AIRES,TAPALQUE,6,798,4000
Trigo total,2018/19,BUENOS AIRES,TAPALQUE,6,798,4000
Trigo total,2019/20,BUENOS AIRES,TAPALQUE,6,798,3000
Trigo total,2020/21,BUENOS AIRES,TAPALQUE,6,798,4200
Trigo total,2021/22,BUENOS AIRES,TAPALQUE,6,798,2700
Trigo total,2022/23,BUENOS AIRES,TAPALQUE,6,798,3000
Trigo total,2023/24,BUENOS AIRES,TAPALQUE,6,798,3000
Trigo total,2024/25,BUENOS AIRES,TAPALQUE,6,798,3000
Trigo total,2013/14,BUENOS AIRES,TORDILLO,6,812,3700
Trigo total,2014/15,BUENOS AIRES,TORDILLO,6,812,3600
Trigo total,2020/21,BUENOS AIRES,TORDILLO,6,812,3500
Trigo total,2022/23,BUENOS AIRES,TORDILLO,6,812,2000
Trigo total,2023/24,BUENOS AIRES,TORDILLO,6,812,4500
Trigo total,2024/25,BUENOS AIRES,TORDILLO,6,812,4000
Trigo total,2013/14,BUENOS AIRES,TORNQUIST,6,819,2301
Trigo total,2014/15,BUENOS AIRES,TORNQUIST,6,819,2601
Trigo total,2015/16,BUENOS AIRES,TORNQUIST,6,819,2989
Trigo total,2016/17,BUENOS AIRES,TORNQUIST,6,819,2800
Trigo total,2017/18,BUENOS AIRES,TORNQUIST,6,819,3000
Trigo total,2018/19,BUENOS AIRES,TORNQUIST,6,819,2691
Trigo total,2019/20,BUENOS AIRES,TORNQUIST,6,819,1200
Trigo total,2020/21,BUENOS AIRES,TORNQUIST,6,819,1992
Trigo total,2021/22,BUENOS AIRES,TORNQUIST,6,819,2167
Trigo total,2022/23,BUENOS AIRES,TORNQUIST,6,819,1985
Trigo total,2023/24,BUENOS AIRES,TORNQUIST,6,819,1776
Trigo total,2024/25,BUENOS AIRES,TORNQUIST,6,819,2441
Trigo total,2013/14,BUENOS AIRES,TRENQUE LAUQUEN,6,826,3513
Trigo total,2014/15,BUENOS AIRES,TRENQUE LAUQUEN,6,826,3104
Trigo total,2015/16,BUENOS AIRES,TRENQUE LAUQUEN,6,826,3300
Trigo total,2016/17,BUENOS AIRES,TRENQUE LAUQUEN,6,826,4900
Trigo total,2017/18,BUENOS AIRES,TRENQUE LAUQUEN,6,826,4800
Trigo total,2018/19,BUENOS AIRES,TRENQUE LAUQUEN,6,826,5100
Trigo total,2019/20,BUENOS AIRES,TRENQUE LAUQUEN,6,826,2600
Trigo total,2020/21,BUENOS AIRES,TRENQUE LAUQUEN,6,826,4000
Trigo total,2021/22,BUENOS AIRES,TRENQUE LAUQUEN,6,826,4800
Trigo total,2022/23,BUENOS AIRES,TRENQUE LAUQUEN,6,826,2603
Trigo total,2023/24,BUENOS AIRES,TRENQUE LAUQUEN,6,826,1800
Trigo total,2024/25,BUENOS AIRES,TRENQUE LAUQUEN,6,826,3101
Trigo total,2013/14,BUENOS AIRES,TRES ARROYOS,6,833,4280
Trigo total,2014/15,BUENOS AIRES,TRES ARROYOS,6,833,3610
Trigo total,2015/16,BUENOS AIRES,TRES ARROYOS,6,833,4000
Trigo total,2016/17,BUENOS AIRES,TRES ARROYOS,6,833,2800
Trigo total,2017/18,BUENOS AIRES,TRES ARROYOS,6,833,4900
Trigo total,2018/19,BUENOS AIRES,TRES ARROYOS,6,833,4197
Trigo total,2019/20,BUENOS AIRES,TRES ARROYOS,6,833,3303
Trigo total,2020/21,BUENOS AIRES,TRES ARROYOS,6,833,4351
Trigo total,2021/22,BUENOS AIRES,TRES ARROYOS,6,833,4107
Trigo total,2022/23,BUENOS AIRES,TRES ARROYOS,6,833,2433
Trigo total,2023/24,BUENOS AIRES,TRES ARROYOS,6,833,4400
Trigo total,2024/25,BUENOS AIRES,TRES ARROYOS,6,833,3978
Trigo total,2013/14,BUENOS AIRES,TRES LOMAS,6,847,2598
Trigo total,2014/15,BUENOS AIRES,TRES LOMAS,6,847,2699
Trigo total,2015/16,BUENOS AIRES,TRES LOMAS,6,847,2696
Trigo total,2016/17,BUENOS AIRES,TRES LOMAS,6,847,3785
Trigo total,2017/18,BUENOS AIRES,TRES LOMAS,6,847,2404
Trigo total,2018/19,BUENOS AIRES,TRES LOMAS,6,847,3491
Trigo total,2019/20,BUENOS AIRES,TRES LOMAS,6,847,2498
Trigo total,2020/21,BUENOS AIRES,TRES LOMAS,6,847,2999
Trigo total,2021/22,BUENOS AIRES,TRES LOMAS,6,847,3396
Trigo total,2022/23,BUENOS AIRES,TRES LOMAS,6,847,2898
Trigo total,2023/24,BUENOS AIRES,TRES LOMAS,6,847,2700
Trigo total,2024/25,BUENOS AIRES,TRES LOMAS,6,847,2699
Trigo total,2013/14,BUENOS AIRES,VILLARINO,6,875,1400
Trigo total,2014/15,BUENOS AIRES,VILLARINO,6,875,1603
Trigo total,2015/16,BUENOS AIRES,VILLARINO,6,875,2008
Trigo total,2016/17,BUENOS AIRES,VILLARINO,6,875,1200
Trigo total,2017/18,BUENOS AIRES,VILLARINO,6,875,1500
Trigo total,2018/19,BUENOS AIRES,VILLARINO,6,875,1837
Trigo total,2019/20,BUENOS AIRES,VILLARINO,6,875,817
Trigo total,2020/21,BUENOS AIRES,VILLARINO,6,875,1618
Trigo total,2021/22,BUENOS AIRES,VILLARINO,6,875,1202
Trigo total,2022/23,BUENOS AIRES,VILLARINO,6,875,1179
Trigo total,2023/24,BUENOS AIRES,VILLARINO,6,875,2500
Trigo total,2024/25,BUENOS AIRES,VILLARINO,6,875,1339
Trigo total,2013/14,BUENOS AIRES,ZARATE,6,882,4000
Trigo total,2014/15,BUENOS AIRES,ZARATE,6,882,3600
Trigo total,2015/16,BUENOS AIRES,ZARATE,6,882,4000
Trigo total,2016/17,BUENOS AIRES,ZARATE,6,882,4400
Trigo total,2017/18,BUENOS AIRES,ZARATE,6,882,4300
Trigo total,2018/19,BUENOS AIRES,ZARATE,6,882,4400
Trigo total,2019/20,BUENOS AIRES,ZARATE,6,882,4000
Trigo total,2020/21,BUENOS AIRES,ZARATE,6,882,3900
Trigo total,2021/22,BUENOS AIRES,ZARATE,6,882,4800
Trigo total,2022/23,BUENOS AIRES,ZARATE,6,882,1900
Trigo total,2023/24,BUENOS AIRES,ZARATE,6,882,4600
Trigo total,2024/25,BUENOS AIRES,ZARATE,6,882,4300
Trigo total,2013/14,CATAMARCA,EL ALTO,10,56,700
Trigo total,2014/15,CATAMARCA,EL ALTO,10,56,1600
Trigo total,2015/16,CATAMARCA,EL ALTO,10,56,1300
Trigo total,2016/17,CATAMARCA,EL ALTO,10,56,800
Trigo total,2017/18,CATAMARCA,EL ALTO,10,56,1000
Trigo total,2018/19,CATAMARCA,EL ALTO,10,56,900
Trigo total,2019/20,CATAMARCA,EL ALTO,10,56,1100
Trigo total,2020/21,CATAMARCA,EL ALTO,10,56,700
Trigo total,2021/22,CATAMARCA,EL ALTO,10,56,500
Trigo total,2022/23,CATAMARCA,EL ALTO,10,56,600
Trigo total,2023/24,CATAMARCA,EL ALTO,10,56,900
Trigo total,2024/25,CATAMARCA,EL ALTO,10,56,800
Trigo total,2013/14,CATAMARCA,SANTA ROSA,10,98,605
Trigo total,2014/15,CATAMARCA,SANTA ROSA,10,98,1901
Trigo total,2015/16,CATAMARCA,SANTA ROSA,10,98,1500
Trigo total,2016/17,CATAMARCA,SANTA ROSA,10,98,1200
Trigo total,2017/18,CATAMARCA,SANTA ROSA,10,98,1000
Trigo total,2018/19,CATAMARCA,SANTA ROSA,10,98,1100
Trigo total,2019/20,CATAMARCA,SANTA ROSA,10,98,1200
Trigo total,2020/21,CATAMARCA,SANTA ROSA,10,98,1100
Trigo total,2021/22,CATAMARCA,SANTA ROSA,10,98,1200
Trigo total,2022/23,CATAMARCA,SANTA ROSA,10,98,1000
Trigo total,2023/24,CATAMARCA,SANTA ROSA,10,98,1300
Trigo total,2024/25,CATAMARCA,SANTA ROSA,10,98,1001
Trigo total,2013/14,CHACO,12 DE OCTUBRE,22,36,550
Trigo total,2014/15,CHACO,12 DE OCTUBRE,22,36,1299
Trigo total,2015/16,CHACO,12 DE OCTUBRE,22,36,1800
Trigo total,2016/17,CHACO,12 DE OCTUBRE,22,36,1900
Trigo total,2017/18,CHACO,12 DE OCTUBRE,22,36,1400
Trigo total,2018/19,CHACO,12 DE OCTUBRE,22,36,2300
Trigo total,2019/20,CHACO,12 DE OCTUBRE,22,36,2300
Trigo total,2020/21,CHACO,12 DE OCTUBRE,22,36,800
Trigo total,2021/22,CHACO,12 DE OCTUBRE,22,36,1100
Trigo total,2022/23,CHACO,12 DE OCTUBRE,22,36,900
Trigo total,2023/24,CHACO,12 DE OCTUBRE,22,36,900
Trigo total,2024/25,CHACO,12 DE OCTUBRE,22,36,1000
Trigo total,2013/14,CHACO,2 DE ABRIL,22,39,500
Trigo total,2014/15,CHACO,2 DE ABRIL,22,39,1101
Trigo total,2015/16,CHACO,2 DE ABRIL,22,39,1400
Trigo total,2016/17,CHACO,2 DE ABRIL,22,39,1700
Trigo total,2017/18,CHACO,2 DE ABRIL,22,39,1600
Trigo total,2018/19,CHACO,2 DE ABRIL,22,39,2100
Trigo total,2019/20,CHACO,2 DE ABRIL,22,39,1900
Trigo total,2020/21,CHACO,2 DE ABRIL,22,39,800
Trigo total,2021/22,CHACO,2 DE ABRIL,22,39,1300
Trigo total,2022/23,CHACO,2 DE ABRIL,22,39,900
Trigo total,2023/24,CHACO,2 DE ABRIL,22,39,900
Trigo total,2024/25,CHACO,2 DE ABRIL,22,39,1100
Trigo total,2017/18,CHACO,25 DE MAYO,22,168,1200
Trigo total,2013/14,CHACO,9 DE JULIO,22,105,600
Trigo total,2014/15,CHACO,9 DE JULIO,22,105,1200
Trigo total,2015/16,CHACO,9 DE JULIO,22,105,1801
Trigo total,2016/17,CHACO,9 DE JULIO,22,105,1400
Trigo total,2017/18,CHACO,9 DE JULIO,22,105,1600
Trigo total,2018/19,CHACO,9 DE JULIO,22,105,2000
Trigo total,2019/20,CHACO,9 DE JULIO,22,105,2300
Trigo total,2020/21,CHACO,9 DE JULIO,22,105,700
Trigo total,2021/22,CHACO,9 DE JULIO,22,105,1000
Trigo total,2022/23,CHACO,9 DE JULIO,22,105,1000
Trigo total,2023/24,CHACO,9 DE JULIO,22,105,700
Trigo total,2024/25,CHACO,9 DE JULIO,22,105,1200
Trigo total,2013/14,CHACO,ALMIRANTE BROWN,22,7,500
Trigo total,2014/15,CHACO,ALMIRANTE BROWN,22,7,1200
Trigo total,2015/16,CHACO,ALMIRANTE BROWN,22,7,1300
Trigo total,2016/17,CHACO,ALMIRANTE BROWN,22,7,1200
Trigo total,2017/18,CHACO,ALMIRANTE BROWN,22,7,1250
Trigo total,2018/19,CHACO,ALMIRANTE BROWN,22,7,1700
Trigo total,2019/20,CHACO,ALMIRANTE BROWN,22,7,2250
Trigo total,2020/21,CHACO,ALMIRANTE BROWN,22,7,900
Trigo total,2021/22,CHACO,ALMIRANTE BROWN,22,7,1000
Trigo total,2022/23,CHACO,ALMIRANTE BROWN,22,7,800
Trigo total,2023/24,CHACO,ALMIRANTE BROWN,22,7,900
Trigo total,2024/25,CHACO,ALMIRANTE BROWN,22,7,1200
Trigo total,2013/14,CHACO,CHACABUCO,22,28,650
Trigo total,2014/15,CHACO,CHACABUCO,22,28,1199
Trigo total,2015/16,CHACO,CHACABUCO,22,28,1900
Trigo total,2016/17,CHACO,CHACABUCO,22,28,1400
Trigo total,2017/18,CHACO,CHACABUCO,22,28,1600
Trigo total,2018/19,CHACO,CHACABUCO,22,28,2400
Trigo total,2019/20,CHACO,CHACABUCO,22,28,2100
Trigo total,2020/21,CHACO,CHACABUCO,22,28,900
Trigo total,2021/22,CHACO,CHACABUCO,22,28,800
Trigo total,2022/23,CHACO,CHACABUCO,22,28,1100
Trigo total,2023/24,CHACO,CHACABUCO,22,28,700
Trigo total,2024/25,CHACO,CHACABUCO,22,28,1200
Trigo total,2013/14,CHACO,COMANDANTE FERNANDEZ,22,21,457
Trigo total,2014/15,CHACO,COMANDANTE FERNANDEZ,22,21,848
Trigo total,2015/16,CHACO,COMANDANTE FERNANDEZ,22,21,1401
Trigo total,2016/17,CHACO,COMANDANTE FERNANDEZ,22,21,1150
Trigo total,2017/18,CHACO,COMANDANTE FERNANDEZ,22,21,1150
Trigo total,2018/19,CHACO,COMANDANTE FERNANDEZ,22,21,1450
Trigo total,2019/20,CHACO,COMANDANTE FERNANDEZ,22,21,1800
Trigo total,2020/21,CHACO,COMANDANTE FERNANDEZ,22,21,800
Trigo total,2021/22,CHACO,COMANDANTE FERNANDEZ,22,21,1250
Trigo total,2022/23,CHACO,COMANDANTE FERNANDEZ,22,21,1100
Trigo total,2023/24,CHACO,COMANDANTE FERNANDEZ,22,21,700
Trigo total,2024/25,CHACO,COMANDANTE FERNANDEZ,22,21,1000
Trigo total,2013/14,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,450
Trigo total,2014/15,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1000
Trigo total,2015/16,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1400
Trigo total,2016/17,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1400
Trigo total,2017/18,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1500
Trigo total,2018/19,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1900
Trigo total,2019/20,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1500
Trigo total,2020/21,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,700
Trigo total,2021/22,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,800
Trigo total,2022/23,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,900
Trigo total,2023/24,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,700
Trigo total,2024/25,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,900
Trigo total,2013/14,CHACO,GENERAL BELGRANO,22,49,550
Trigo total,2014/15,CHACO,GENERAL BELGRANO,22,49,1101
Trigo total,2015/16,CHACO,GENERAL BELGRANO,22,49,1501
Trigo total,2016/17,CHACO,GENERAL BELGRANO,22,49,1500
Trigo total,2017/18,CHACO,GENERAL BELGRANO,22,49,1500
Trigo total,2018/19,CHACO,GENERAL BELGRANO,22,49,2200
Trigo total,2019/20,CHACO,GENERAL BELGRANO,22,49,1900
Trigo total,2020/21,CHACO,GENERAL BELGRANO,22,49,700
Trigo total,2021/22,CHACO,GENERAL BELGRANO,22,49,1100
Trigo total,2022/23,CHACO,GENERAL BELGRANO,22,49,1200
Trigo total,2023/24,CHACO,GENERAL BELGRANO,22,49,1000
Trigo total,2024/25,CHACO,GENERAL BELGRANO,22,49,1200
Trigo total,2013/14,CHACO,GENERAL GUEMES,22,63,450
Trigo total,2014/15,CHACO,GENERAL GUEMES,22,63,752
Trigo total,2015/16,CHACO,GENERAL GUEMES,22,63,1104
Trigo total,2016/17,CHACO,GENERAL GUEMES,22,63,1051
Trigo total,2017/18,CHACO,GENERAL GUEMES,22,63,1150
Trigo total,2018/19,CHACO,GENERAL GUEMES,22,63,1600
Trigo total,2019/20,CHACO,GENERAL GUEMES,22,63,1900
Trigo total,2020/21,CHACO,GENERAL GUEMES,22,63,600
Trigo total,2021/22,CHACO,GENERAL GUEMES,22,63,700
Trigo total,2022/23,CHACO,GENERAL GUEMES,22,63,800
Trigo total,2023/24,CHACO,GENERAL GUEMES,22,63,1000
Trigo total,2024/25,CHACO,GENERAL GUEMES,22,63,1200
Trigo total,2013/14,CHACO,INDEPENDENCIA,22,70,450
Trigo total,2014/15,CHACO,INDEPENDENCIA,22,70,1000
Trigo total,2015/16,CHACO,INDEPENDENCIA,22,70,1200
Trigo total,2016/17,CHACO,INDEPENDENCIA,22,70,1050
Trigo total,2017/18,CHACO,INDEPENDENCIA,22,70,1200
Trigo total,2018/19,CHACO,INDEPENDENCIA,22,70,1550
Trigo total,2019/20,CHACO,INDEPENDENCIA,22,70,2000
Trigo total,2020/21,CHACO,INDEPENDENCIA,22,70,800
Trigo total,2021/22,CHACO,INDEPENDENCIA,22,70,1200
Trigo total,2022/23,CHACO,INDEPENDENCIA,22,70,750
Trigo total,2023/24,CHACO,INDEPENDENCIA,22,70,800
Trigo total,2024/25,CHACO,INDEPENDENCIA,22,70,900
Trigo total,2013/14,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,692
Trigo total,2014/15,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,899
Trigo total,2015/16,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,1203
Trigo total,2016/17,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,1100
Trigo total,2018/19,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,1400
Trigo total,2019/20,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,1700
Trigo total,2020/21,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,0
Trigo total,2021/22,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,0
Trigo total,2022/23,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,600
Trigo total,2023/24,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,600
Trigo total,2024/25,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,900
Trigo total,2013/14,CHACO,MAIPU,22,91,400
Trigo total,2014/15,CHACO,MAIPU,22,91,700
Trigo total,2015/16,CHACO,MAIPU,22,91,1100
Trigo total,2016/17,CHACO,MAIPU,22,91,1100
Trigo total,2017/18,CHACO,MAIPU,22,91,1100
Trigo total,2018/19,CHACO,MAIPU,22,91,1500
Trigo total,2019/20,CHACO,MAIPU,22,91,1850
Trigo total,2020/21,CHACO,MAIPU,22,91,700
Trigo total,2021/22,CHACO,MAIPU,22,91,1200
Trigo total,2022/23,CHACO,MAIPU,22,91,1000
Trigo total,2023/24,CHACO,MAIPU,22,91,1000
Trigo total,2024/25,CHACO,MAIPU,22,91,1400
Trigo total,2013/14,CHACO,MAYOR LUIS J. FONTANA,22,98,450
Trigo total,2014/15,CHACO,MAYOR LUIS J. FONTANA,22,98,1000
Trigo total,2015/16,CHACO,MAYOR LUIS J. FONTANA,22,98,1500
Trigo total,2016/17,CHACO,MAYOR LUIS J. FONTANA,22,98,1500
Trigo total,2017/18,CHACO,MAYOR LUIS J. FONTANA,22,98,1500
Trigo total,2018/19,CHACO,MAYOR LUIS J. FONTANA,22,98,2100
Trigo total,2019/20,CHACO,MAYOR LUIS J. FONTANA,22,98,1700
Trigo total,2020/21,CHACO,MAYOR LUIS J. FONTANA,22,98,700
Trigo total,2021/22,CHACO,MAYOR LUIS J. FONTANA,22,98,900
Trigo total,2022/23,CHACO,MAYOR LUIS J. FONTANA,22,98,1000
Trigo total,2023/24,CHACO,MAYOR LUIS J. FONTANA,22,98,800
Trigo total,2024/25,CHACO,MAYOR LUIS J. FONTANA,22,98,1000
Trigo total,2013/14,CHACO,O'HIGGINS,22,112,600
Trigo total,2014/15,CHACO,O'HIGGINS,22,112,1200
Trigo total,2015/16,CHACO,O'HIGGINS,22,112,1600
Trigo total,2016/17,CHACO,O'HIGGINS,22,112,1500
Trigo total,2017/18,CHACO,O'HIGGINS,22,112,1500
Trigo total,2018/19,CHACO,O'HIGGINS,22,112,1800
Trigo total,2019/20,CHACO,O'HIGGINS,22,112,2100
Trigo total,2020/21,CHACO,O'HIGGINS,22,112,900
Trigo total,2021/22,CHACO,O'HIGGINS,22,112,1200
Trigo total,2022/23,CHACO,O'HIGGINS,22,112,1200
Trigo total,2023/24,CHACO,O'HIGGINS,22,112,1200
Trigo total,2024/25,CHACO,O'HIGGINS,22,112,1200
Trigo total,2013/14,CHACO,QUITILIPI,22,133,400
Trigo total,2014/15,CHACO,QUITILIPI,22,133,795
Trigo total,2015/16,CHACO,QUITILIPI,22,133,1197
Trigo total,2016/17,CHACO,QUITILIPI,22,133,1000
Trigo total,2017/18,CHACO,QUITILIPI,22,133,1450
Trigo total,2018/19,CHACO,QUITILIPI,22,133,1600
Trigo total,2019/20,CHACO,QUITILIPI,22,133,1700
Trigo total,2020/21,CHACO,QUITILIPI,22,133,800
Trigo total,2021/22,CHACO,QUITILIPI,22,133,1400
Trigo total,2022/23,CHACO,QUITILIPI,22,133,800
Trigo total,2023/24,CHACO,QUITILIPI,22,133,800
Trigo total,2024/25,CHACO,QUITILIPI,22,133,1100
Trigo total,2013/14,CHACO,SAN FERNANDO,22,140,600
Trigo total,2014/15,CHACO,SAN FERNANDO,22,140,1000
Trigo total,2021/22,CHACO,SAN FERNANDO,22,140,700
Trigo total,2022/23,CHACO,SAN FERNANDO,22,140,0
Trigo total,2023/24,CHACO,SAN FERNANDO,22,140,1100
Trigo total,2024/25,CHACO,SAN FERNANDO,22,140,1200
Trigo total,2013/14,CHACO,SAN LORENZO,22,147,467
Trigo total,2014/15,CHACO,SAN LORENZO,22,147,700
Trigo total,2015/16,CHACO,SAN LORENZO,22,147,1000
Trigo total,2016/17,CHACO,SAN LORENZO,22,147,1100
Trigo total,2017/18,CHACO,SAN LORENZO,22,147,1200
Trigo total,2018/19,CHACO,SAN LORENZO,22,147,1700
Trigo total,2019/20,CHACO,SAN LORENZO,22,147,1800
Trigo total,2020/21,CHACO,SAN LORENZO,22,147,500
Trigo total,2021/22,CHACO,SAN LORENZO,22,147,700
Trigo total,2022/23,CHACO,SAN LORENZO,22,147,798
Trigo total,2023/24,CHACO,SAN LORENZO,22,147,600
Trigo total,2024/25,CHACO,SAN LORENZO,22,147,1000
Trigo total,2013/14,CHACO,SARGENTO CABRAL,22,154,1417
Trigo total,2014/15,CHACO,SARGENTO CABRAL,22,154,1125
Trigo total,2015/16,CHACO,SARGENTO CABRAL,22,154,1571
Trigo total,2016/17,CHACO,SARGENTO CABRAL,22,154,1900
Trigo total,2017/18,CHACO,SARGENTO CABRAL,22,154,2200
Trigo total,2018/19,CHACO,SARGENTO CABRAL,22,154,2200
Trigo total,2019/20,CHACO,SARGENTO CABRAL,22,154,2200
Trigo total,2024/25,CHACO,SARGENTO CABRAL,22,154,2000
Trigo total,2013/14,CORDOBA,CALAMUCHITA,14,7,1200
Trigo total,2014/15,CORDOBA,CALAMUCHITA,14,7,2100
Trigo total,2015/16,CORDOBA,CALAMUCHITA,14,7,2000
Trigo total,2016/17,CORDOBA,CALAMUCHITA,14,7,2700
Trigo total,2017/18,CORDOBA,CALAMUCHITA,14,7,2300
Trigo total,2018/19,CORDOBA,CALAMUCHITA,14,7,1800
Trigo total,2019/20,CORDOBA,CALAMUCHITA,14,7,2200
Trigo total,2020/21,CORDOBA,CALAMUCHITA,14,7,1500
Trigo total,2021/22,CORDOBA,CALAMUCHITA,14,7,2500
Trigo total,2022/23,CORDOBA,CALAMUCHITA,14,7,1050
Trigo total,2023/24,CORDOBA,CALAMUCHITA,14,7,1600
Trigo total,2024/25,CORDOBA,CALAMUCHITA,14,7,1800
Trigo total,2013/14,CORDOBA,CAPITAL,14,14,1100
Trigo total,2014/15,CORDOBA,CAPITAL,14,14,2400
Trigo total,2015/16,CORDOBA,CAPITAL,14,14,2500
Trigo total,2016/17,CORDOBA,CAPITAL,14,14,2700
Trigo total,2017/18,CORDOBA,CAPITAL,14,14,2000
Trigo total,2018/19,CORDOBA,CAPITAL,14,14,2200
Trigo total,2019/20,CORDOBA,CAPITAL,14,14,2200
Trigo total,2020/21,CORDOBA,CAPITAL,14,14,1200
Trigo total,2021/22,CORDOBA,CAPITAL,14,14,2500
Trigo total,2022/23,CORDOBA,CAPITAL,14,14,1400
Trigo total,2023/24,CORDOBA,CAPITAL,14,14,1000
Trigo total,2024/25,CORDOBA,CAPITAL,14,14,1400
Trigo total,2013/14,CORDOBA,COLON,14,21,3200
Trigo total,2014/15,CORDOBA,COLON,14,21,2500
Trigo total,2015/16,CORDOBA,COLON,14,21,2000
Trigo total,2016/17,CORDOBA,COLON,14,21,2700
Trigo total,2017/18,CORDOBA,COLON,14,21,2800
Trigo total,2018/19,CORDOBA,COLON,14,21,2800
Trigo total,2019/20,CORDOBA,COLON,14,21,2900
Trigo total,2020/21,CORDOBA,COLON,14,21,1610
Trigo total,2021/22,CORDOBA,COLON,14,21,2824
Trigo total,2022/23,CORDOBA,COLON,14,21,1760
Trigo total,2023/24,CORDOBA,COLON,14,21,1667
Trigo total,2024/25,CORDOBA,COLON,14,21,2242
Trigo total,2020/21,CORDOBA,CRUZ DEL EJE,14,28,800
Trigo total,2021/22,CORDOBA,CRUZ DEL EJE,14,28,2200
Trigo total,2023/24,CORDOBA,CRUZ DEL EJE,14,28,1200
Trigo total,2024/25,CORDOBA,CRUZ DEL EJE,14,28,1800
Trigo total,2013/14,CORDOBA,GENERAL ROCA,14,35,2200
Trigo total,2014/15,CORDOBA,GENERAL ROCA,14,35,3000
Trigo total,2015/16,CORDOBA,GENERAL ROCA,14,35,2600
Trigo total,2016/17,CORDOBA,GENERAL ROCA,14,35,3200
Trigo total,2017/18,CORDOBA,GENERAL ROCA,14,35,3900
Trigo total,2018/19,CORDOBA,GENERAL ROCA,14,35,3500
Trigo total,2019/20,CORDOBA,GENERAL ROCA,14,35,2400
Trigo total,2020/21,CORDOBA,GENERAL ROCA,14,35,1511
Trigo total,2021/22,CORDOBA,GENERAL ROCA,14,35,3000
Trigo total,2022/23,CORDOBA,GENERAL ROCA,14,35,2100
Trigo total,2023/24,CORDOBA,GENERAL ROCA,14,35,2000
Trigo total,2024/25,CORDOBA,GENERAL ROCA,14,35,2300
Trigo total,2013/14,CORDOBA,GENERAL SAN MARTIN,14,42,1600
Trigo total,2014/15,CORDOBA,GENERAL SAN MARTIN,14,42,2600
Trigo total,2015/16,CORDOBA,GENERAL SAN MARTIN,14,42,2600
Trigo total,2016/17,CORDOBA,GENERAL SAN MARTIN,14,42,3500
Trigo total,2017/18,CORDOBA,GENERAL SAN MARTIN,14,42,3500
